,error_rate,cultivation_distance,shots,errors,discards,gap,attempts_per_kept_shot,low_10,best_estimate,high_10,low_100,high_100,low_1000,high_1000,keep_rate,expected_volume,t_gate_cultivation_error_rate
2342,0.000149,5,60000000000,0,27743683732,140,1.860100809366227,0.0,0.0,7.130386436227137e-11,0.0,1.4291774552611788e-10,0.0,2.1422160988838927e-10,0.5376052711333333,10016.51675080493,0.0
2343,0.000149,5,60000000000,0,27880322305,141,1.8680137629962597,0.0,0.0,7.160719425145526e-11,0.0,1.4352572413009078e-10,0.0,2.1513291838154608e-10,0.5353279615833333,10055.188223428579,0.0
2344,0.000149,5,60000000000,0,27974878564,142,1.8735291954211264,0.0,0.0,7.1818619161098e-11,0.0,1.4394949318811384e-10,0.0,2.1576811234921184e-10,0.5337520239333333,10082.142746859174,0.0
2345,0.000149,5,60000000000,0,28176568385,143,1.8854032061378367,0.0,0.0,7.227378957195468e-11,0.0,1.4486181301161352e-10,0.0,2.1713560258356819e-10,0.5303905269166667,10140.172340084879,0.0
2346,0.000149,5,60000000000,0,28247598401,144,1.88962084679322,0.0,0.0,7.243546579709534e-11,0.0,1.4518586840200415e-10,0.0,2.1762133419909948e-10,0.5292066933166666,10160.784412740308,0.0
2347,0.000149,5,60000000000,0,28351871842,145,1.8958467210972008,0.0,0.0,7.267412431210744e-11,0.0,1.4566422307774578e-10,0.0,2.1833834738985322e-10,0.5274688026333334,10191.210943586053,0.0
2348,0.000149,5,60000000000,0,28427919919,146,1.9004132715762057,0.0,0.0,7.284917541382185e-11,0.0,1.4601508637292122e-10,0.0,2.1886426178674307e-10,0.5262013346833334,10213.528176833006,0.0
2349,0.000149,5,60000000000,0,28527714081,147,1.9064392129509973,0.0,0.0,7.308016983321432e-11,0.0,1.464780795352687e-10,0.0,2.1955824936848307e-10,0.52453809865,10242.977613516561,0.0
2350,0.000149,5,60000000000,0,28736751590,148,1.9191863625396572,0.0,0.0,7.356881056750045e-11,0.0,1.4745748552877266e-10,0.0,2.2102629609627314e-10,0.5210541401666666,10305.274332213123,0.0
2351,0.000149,5,60000000000,0,28821530156,149,1.9244048953447157,0.0,0.0,7.376885432504997e-11,0.0,1.478584427993393e-10,0.0,2.216272971243893e-10,0.5196411640666667,10330.777874625051,0.0
2352,0.000149,5,60000000000,0,28977819942,150,1.9341000498660637,0.0,0.0,7.414050191507659e-11,0.0,1.486033538384796e-10,0.0,2.2274385575355622e-10,0.5170363343,10378.159158553346,0.0
2353,0.000149,5,60000000000,0,29378423877,151,1.9594027347277836,0.0,0.0,7.511043816821891e-11,0.0,1.5054744345890834e-10,0.0,2.2565788162712722e-10,0.5103596020500001,10501.81615576188,0.0
2354,0.000149,5,60000000000,0,29682961418,152,1.979085121878143,0.0,0.0,7.586492967573583e-11,0.0,1.5205970687180095e-10,0.0,2.279246365475368e-10,0.5052839763666667,10598.006141378588,0.0
2355,0.000149,5,60000000000,0,29948839769,153,1.996595124307792,0.0,0.0,7.65361464356168e-11,0.0,1.5340505872530147e-10,0.0,2.2994120516091827e-10,0.5008526705166667,10683.579444504465,0.0
2356,0.000149,5,60000000000,0,30102862676,154,2.006881105262914,0.0,0.0,7.693044237227586e-11,0.0,1.5419536492877903e-10,0.0,2.311258073010549e-10,0.4982856220666667,10733.848162042164,0.0
2357,0.000149,5,60000000000,0,30326226460,155,2.0219875276757957,0.0,0.0,7.750952189817109e-11,0.0,1.5535604171763859e-10,0.0,2.328655636158097e-10,0.4945628923333333,10807.674905897917,0.0
2358,0.000149,5,60000000000,0,30578551004,156,2.0393285186286594,0.0,0.0,7.817425988477647e-11,0.0,1.5668840785600852e-10,0.0,2.34862667740785e-10,0.4903574832666666,10892.422231392524,0.0
2359,0.000149,5,60000000000,0,30882308487,157,2.0606029145576654,0.0,0.0,7.898977839548622e-11,0.0,1.5832299061008327e-10,0.0,2.373127690055695e-10,0.48529485855,10996.3925385912,0.0
2360,0.000149,5,60000000000,0,31149983863,158,2.0797215402556,0.0,0.0,7.972265904732931e-11,0.0,1.597919383513862e-10,0.0,2.395145973987155e-10,0.4808336022833334,11089.827360132876,0.0
2361,0.004,5,60000000000,78572,59999521818,1,125474.71266499924,0.1631651756025948,0.1643140059642563,0.1654680017231933,0.1626930541091049,0.1659440965992028,0.1623274610922201,0.1663138512114634,7.96970000005448e-06,8107676.557917281,0.3286280119285126
2362,0.004,5,60000000000,69630,59999540807,2,130663.44363723473,0.1505043195344876,0.1516355867794152,0.1527726685729094,0.1500361503768568,0.1532444745455614,0.1496758879164098,0.1536100506758596,7.65321666662544e-06,8442914.87032986,0.3032711735588304
2363,0.004,5,60000000000,61499,59999559058,3,136071.70071709788,0.1383538878129096,0.139471857976786,0.1405948628164248,0.1378937592699266,0.1410603208585256,0.1375387239138027,0.1414196198139437,7.349033333325927e-06,8792336.651097888,0.278943715953572
2364,0.004,5,60000000000,53966,59999577122,4,141884.22247682558,0.1265163475044812,0.1276160027241899,0.1287207894475475,0.1260639002265428,0.1291783918766169,0.1257155964604448,0.1295326311607603,7.047966666617889e-06,9167877.68663144,0.2552320054483798
2365,0.004,5,60000000000,47216,59999594991,5,148144.12448303873,0.11549851978598,0.1165801253799298,0.1176675086232651,0.1150550481594236,0.1181169307348725,0.1147126607063053,0.1184650464557577,6.750149999956712e-06,9572323.661131866,0.2331602507598596
2366,0.004,5,60000000000,41110,59999612239,6,154733.69042688445,0.1049617934758781,0.1060189137123124,0.1070826617426713,0.104525957999902,0.1075247381763509,0.1041905452069702,0.1078661340361717,6.462683333374741e-06,9998069.073407754,0.2120378274246248
2367,0.004,5,60000000000,35723,59999629152,7,161790.48132937847,0.0952916019501251,0.0963278755716627,0.0973708365691604,0.0948639334713952,0.0978051654586245,0.094536413840711,0.0981392646043662,6.18080000003296e-06,10454001.640941374,0.1926557511433254
2368,0.004,5,60000000000,30853,59999645871,8,169428.8271882439,0.0861105416387813,0.0871236187942811,0.0881446591496319,0.0856925865997983,0.0885695043331667,0.085372392546219,0.088895939050459,5.902149999958972e-06,10947508.164520413,0.1742472375885622
2369,0.004,5,60000000000,26520,59999662382,9,177714.5903708311,0.077560793559585,0.0785503142604956,0.0795470916835002,0.0771526103466047,0.0799630647655042,0.076840778631471,0.0802831898773169,5.62696666661644e-06,11482844.011916135,0.1571006285209912
2370,0.004,5,60000000000,22805,59999678334,10,186527.7242405213,0.0699293677292595,0.0708965199927875,0.0718720660560954,0.0695308487685984,0.072278761199505,0.0692260294839989,0.0725914146972325,5.361100000045305e-06,12052253.13833524,0.141793039985575
2371,0.004,5,60000000000,19554,59999694129,11,196159.84412157987,0.0629845588499727,0.0639289112076659,0.0648817311873306,0.0625953097874594,0.0652797748070264,0.0622977987452226,0.0655863746481359,5.097850000024273e-06,12674576.641263943,0.1278578224153318
2372,0.004,5,60000000000,16679,59999709700,12,206681.31807910383,0.0565320358250086,0.0574543575611436,0.0583859800206682,0.056153186358939,0.0587739924216327,0.0558630726834309,0.0590737168446434,4.838333333312406e-06,13354361.051082555,0.1149087151222872
2373,0.004,5,60000000000,14167,59999724888,13,218091.4093830194,0.0505964843409229,0.0514953909680421,0.0524044025705894,0.0502268167146471,0.0527838480328011,0.0499442045421501,0.053076310738899,4.585200000017942e-06,14091558.888777412,0.1029907819360842
2374,0.004,5,60000000000,12024,59999740156,14,230905.99817199417,0.0453951601730268,0.046273918197072,0.0471636058558211,0.0450342128353935,0.0475351749511245,0.0447581625898616,0.047821616046551,4.330733333279824e-06,14919500.9732932,0.092547836394144
2375,0.004,5,60000000000,10075,59999755395,15,245291.42665990756,0.0403325361296784,0.0411888555017272,0.0420567036650927,0.0399812350524314,0.0424193291224627,0.039712720508575,0.0426995768688293,4.076750000026053e-06,15848934.811298741,0.0823777110034544
2376,0.004,5,60000000000,8393,59999770523,16,261461.8331132696,0.0357394858744013,0.0365744715156638,0.0374217895475363,0.0353977087028329,0.0377759862644186,0.035136549632425,0.0380496520348444,3.824616666703307e-06,16893696.060944505,0.0731489430313276
2377,0.004,5,60000000000,6934,59999785238,17,279376.4318088693,0.0314753075497527,0.0322869036421713,0.033111630549166,0.0311429861893631,0.0334576414821989,0.0308892634637412,0.0337244950223968,3.5793666666172896e-06,18051149.947281078,0.0645738072843426
2378,0.004,5,60000000000,5695,59999799478,18,299216.0539436676,0.0276121323346066,0.0284008737195918,0.0292039277485762,0.0272895243414687,0.0295410977349118,0.0270437657713368,0.0298012686887224,3.342033333297856e-06,19332980.315006085,0.0568017474391836
2379,0.004,5,60000000000,4760,59999813030,19,320903.6647251995,0.0246848692303578,0.0254586297266941,0.026248168155319,0.0243687757394234,0.0265797186714446,0.0241279884473444,0.0268360699577472,3.1161666667056664e-06,20734210.4588115,0.0509172594533882
2380,0.004,5,60000000000,3904,59999826327,20,345472.8659910753,0.0217241021920505,0.0224790266765703,0.0232507067880442,0.0214163399031513,0.0235755126012679,0.0211821066026382,0.0238265591082091,2.8945500000210345e-06,22321621.763212074,0.0449580533531406
2381,0.004,5,60000000000,3167,59999839459,21,373731.6482250861,0.0189914102939436,0.0197270479192231,0.0204809986234046,0.0186920475143421,0.020798736771292,0.018464442105132,0.0210447175487881,2.675683333341894e-06,24147419.38985118,0.0394540958384462
2382,0.004,5,60000000000,2595,59999852209,22,405973.21930673305,0.0168354635938588,0.0175585793451563,0.0183017233796374,0.0165416703317522,0.0186155449249277,0.0163186526919771,0.0188586585110054,2.463183333301089e-06,26230548.882064838,0.0351171586903126
2383,0.004,5,60000000000,2078,59999864674,23,443367.22630202177,0.01464929134091,0.0153555118750277,0.0160837533068294,0.0143629457753868,0.0163919719787771,0.0141459143106276,0.0166310243412204,2.2554333333202337e-06,28646583.11936373,0.0307110237500554
2384,0.004,5,60000000000,1674,59999876450,24,485625.4856335794,0.0128554431404289,0.0135491703763658,0.0142670983407527,0.0125750708215297,0.0145715904492108,0.0123626871711857,0.0148081748280048,2.0591666666236463e-06,31376904.918603696,0.0270983407527316
2385,0.004,5,60000000000,1310,59999887395,25,532826.5560844352,0.0109611473735624,0.0116335864304426,0.0123326672883086,0.0106902890635406,0.0126301673993161,0.0104855024199635,0.012861595843879,1.8767499999627901e-06,34426592.67012437,0.0232671728608852
2386,0.004,5,60000000000,1017,59999897951,26,587941.3234657181,0.0093131730835187,0.0099658007427804,0.0106479240364922,0.0090514360748267,0.0109391566796342,0.0088538839185097,0.0111661064782604,1.7008166666165891e-06,37987600.98384732,0.0199316014855608
2387,0.004,5,60000000000,791,59999907810,27,650815.689007723,0.0079444625230502,0.0085801063022019,0.0092484000433886,0.0076906388979281,0.0095349821021802,0.0074996203492786,0.0097587590844994,1.5365000000100437e-06,42049978.99150844,0.0171602126044038
2388,0.004,5,60000000000,594,59999917111,28,723842.1541663148,0.0065556346439213,0.0071662102329621,0.0078133407327872,0.0063132623146617,0.0080921473295612,0.0061313322636296,0.0083105116481077,1.3814833332848053e-06,46768316.06923318,0.0143324204659242
2389,0.004,5,60000000000,472,59999925986,29,810635.538275508,0.0057695841327316,0.0063771718863998,0.007025697840949,0.0055297646391223,0.0073065906450131,0.0053502040154565,0.0075269543599859,1.2335666667029344e-06,52376181.96776999,0.0127543437727996
2390,0.004,5,60000000000,357,59999934006,30,909146.0088641735,0.0048196805770221,0.0054095826893353,0.0060455495954177,0.0045884474346152,0.0063226960026669,0.0044161590447616,0.0065408976573627,1.099899999967846e-06,58741147.769036904,0.0108191653786706
2391,0.004,5,60000000000,275,59999941552,31,1026518.3918049616,0.0041233232959211,0.0047050369559266,0.0053387626608267,0.0038973104297837,0.0056167875718587,0.0037296400218998,0.0058364700246372,9.741333333312951e-07,66324875.41350621,0.0094100739118532
2392,0.004,5,60000000000,217,59999948588,32,1166997.3159256233,0.0036365050960865,0.004220804481444,0.0048642340309655,0.0034112658523301,0.0051486034388858,0.0032449622656189,0.0053740371897611,8.568666666208813e-07,75401653.36947869,0.008441608962888
2393,0.004,5,60000000000,159,59999955176,33,1338508.9011065008,0.0029780920935213,0.0035472068534713,0.0041843655184722,0.0027616901659825,0.0044688113510619,0.0026028466892736,0.0046952525432803,7.470666666398174e-07,86483662.82517889,0.0070944137069426
2394,0.004,5,60000000000,124,59999960941,34,1536058.9846906122,0.0026022171586574,0.0031746844517268,0.0038252387413912,0.0023871578893468,0.0041183850072966,0.0022304718502777,0.0043529020200209,6.509833333501192e-07,99248274.75989005,0.0063493689034536
2395,0.004,5,60000000000,99,59999966253,35,1777830.4542653116,0.0023462826325302,0.002933594097253,0.0036112839659821,0.0021281891723708,0.0039197558301478,0.001970545529973,0.0041674815539159,5.624500000189769e-07,114870460.92700702,0.005867188194506
2396,0.004,5,60000000000,72,59999971085,36,2074904.0357229311,0.0019128480027667,0.0024900570638077,0.0031727477088016,0.0017029223586373,0.0034881549368839,0.00155317309355,0.0037430399446653,4.819166666836239e-07,134066365.91617146,0.0049801141276154
2397,0.004,5,60000000000,56,59999975261,37,2425124.287660159,0.0016754921379198,0.0022636323214357,0.0029750596224584,0.0014657019281296,0.0033081369497554,0.0013177573871215,0.0035789643882129,4.123166666980538e-07,156696919.97782478,0.0045272646428714
2398,0.004,5,60000000000,45,59999978900,38,2843332.38560326,0.0015218009478672,0.0021327014218009,0.002888625592417,0.0013080568720379,0.0032464454976303,0.0011587677725118,0.0035393364928909,3.516666666758539e-07,183721409.18536627,0.0042654028436018
2399,0.004,5,60000000000,33,59999982233,39,3376667.229500816,0.0012472561490403,0.0018573760342207,0.0026391624922609,0.0010412562616086,0.0030168289525524,0.0008999831147633,0.0033286429898125,2.961166666315407e-07,218186449.48580736,0.0037147520684414
2400,0.004,5,60000000000,24,59999985057,40,4014720.642422215,0.0010018068660911,0.00160610319213,0.0024151776751656,0.0008057284347185,0.0028146958442079,0.0006745633406946,0.0031479622565749,2.4904999995634114e-07,259420198.97009018,0.00321220638426
2401,0.004,5,60000000000,16,59999987458,41,4783163.265385842,0.0007080210492744,0.0012757136022962,0.0020865890607558,0.0005357997129644,0.0025011959815021,0.0004257694147663,0.0028512199011321,2.090333333093497e-07,309082587.2786857,0.0025514272045924
2402,0.004,5,60000000000,14,59999989674,42,5809450.038826491,0.0007195429014139,0.0013558008909548,0.0022874297888824,0.0005316676350958,0.0027687391051714,0.0004135192717412,0.0031783846600813,1.7210000002876313e-07,375412720.9510574,0.0027116017819096
2403,0.004,5,60000000000,11,59999991528,43,7080481.472858154,0.0006291312559017,0.0012983947119924,0.0023276676109537,0.0004414542020774,0.0028706326723323,0.0003281397544853,0.0033380547686496,1.4120000002559863e-07,457567285.13712406,0.0025967894239848
2404,0.004,5,60000000000,9,59999993047,44,8626887.13170381,0.0005752912411908,0.0012944052926794,0.002452178915576,0.0003840069034948,0.0030749316841651,0.0002732633395656,0.0036142672227815,1.1588333337364531e-07,557530365.6611521,0.0025888105853588
2405,0.004,5,60000000000,6,59999994392,45,10695187.165953657,0.0003833808844507,0.0010699001426533,0.0022967189728958,0.0002264621968616,0.0029885877318116,0.0001426533523537,0.0035948644793152,9.346666662857217e-08,691245968.2418786,0.0021398002853066
2406,0.004,5,60000000000,5,59999995473,46,13247957.606756458,0.0003534349458802,0.0011044842058758,0.0025248508946322,0.0001921802518223,0.0033421692069803,0.0001126573889993,0.0040645018776231,7.545000002551205e-08,856308015.4636035,0.0022089684117516
2407,0.004,5,60000000000,4,59999996391,47,16615895.873996124,0.0003020227209753,0.0011083402604599,0.002754225547243,0.0001468550845109,0.0037240232751454,7.75838182321973e-05,0.0045912995289553,6.01499999808297e-08,1074121789.5488982,0.0022166805209198
2408,0.004,5,60000000000,3,59999997095,48,20639834.881664947,0.0002168674698795,0.0010327022375215,0.0028846815834767,8.950086058519793e-05,0.0040172117039586,3.786574870912221e-05,0.0050395869191049,4.841666667587674e-08,1334425089.3649192,0.002065404475043
2409,0.004,5,60000000000,2,59999997719,49,26281208.93604906,0.0001183691363437,0.0008768084173608,0.0029460762823323,3.507233669443227e-05,0.0042788250767207,8.768084173608067e-06,0.0055063568610258,3.80166667035553e-08,1699475801.7347758,0.0017536168347216
2410,0.004,5,60000000000,1,59999998178,50,32894736.84265351,2.195389681668496e-05,0.0005488474204171,0.0026783754116355,5.4884742041712405e-06,0.0041822173435784,5.4884742041712405e-06,0.0056037321624588,3.0366666625702976e-08,2127609159.0086622,0.0010976948408342
2411,0.004,5,60000000000,0,59999998597,51,42704626.33523132,0.0,0.0,0.001639344262295,0.0,0.0032786885245901,0.0,0.0049109052031361,2.3383333380699867e-08,2763010325.472595,0.0
2412,0.004,5,60000000000,0,59999998959,52,57526366.25215724,0.0,0.0,0.0022094140249759,0.0,0.0044092219020172,0.0,0.0066090297790585,1.7349999992255505e-08,3723826283.389865,0.0
2413,0.004,5,60000000000,0,59999999254,53,80213903.7446524,0.0,0.0,0.003083109919571,0.0,0.0061528150134048,0.0,0.0092225201072386,1.2433333362871224e-08,5196384553.484036,0.0
2414,0.004,5,60000000000,0,59999999462,54,111111111.11296296,0.0,0.0,0.0042750929368029,0.0,0.0085315985130111,0.0,0.0127509293680297,8.966666631415876e-09,7205395369.405672,0.0
2415,0.004,5,60000000000,0,59999999609,55,152671755.72773537,0.0,0.0,0.0058823529411764,0.0,0.0117135549872122,0.0,0.0175191815856777,6.516666650746572e-09,9914328815.469883,0.0
2416,0.004,5,60000000000,0,59999999732,56,222222222.22592592,0.0,0.0,0.0085447761194029,0.0,0.0170522388059701,0.0,0.0254477611940298,4.466666703173416e-09,14464561238.049452,0.0
2417,0.004,5,60000000000,0,59999999806,57,306122448.9846939,0.0,0.0,0.0118041237113402,0.0,0.0234536082474226,0.0,0.035,3.233333378815928e-09,19981970723.848392,0.0
2418,0.004,5,60000000000,0,59999999851,58,397350993.384106,0.0,0.0,0.0153020134228187,0.0,0.0304026845637583,0.0,0.0453020134228187,2.4833333167606497e-09,26016794356.75561,0.0
2419,0.004,5,60000000000,0,59999999888,59,526315789.48245615,0.0,0.0,0.0203571428571428,0.0,0.0402678571428571,0.0,0.0598214285714285,1.8666667100930567e-09,34611626864.652,0.0
2420,0.004,5,60000000000,0,59999999920,60,731707317.0853659,0.0,0.0,0.028375,0.0,0.056,0.0,0.08275,1.3333333326315255e-09,48456278392.91153,0.0
2421,0.004,5,60000000000,0,59999999949,61,1132075471.7169812,0.0,0.0,0.0441176470588235,0.0,0.0862745098039215,0.0,0.1266666666666666,8.499999593070129e-10,76009851531.81517,0.0
2422,0.004,5,60000000000,0,59999999964,62,1578947368.4473684,0.0,0.0,0.0619444444444444,0.0,0.12,0.0,0.1747222222222222,6.000000496442226e-10,107680608552.92497,0.0
2423,0.004,5,60000000000,0,59999999974,63,2142857142.892857,0.0,0.0,0.0846153846153846,0.0,0.1623076923076923,0.0,0.2334615384615384,4.333333691874941e-10,149096226870.973,0.0
2424,0.004,5,60000000000,0,59999999978,64,2500000000.0416665,0.0,0.0,0.0995454545454545,0.0,0.1890909090909091,0.0,0.2695454545454545,3.666666970048027e-10,176204631588.24084,0.0
2425,0.004,5,60000000000,0,59999999989,65,4615384615.461538,0.0,0.0,0.1890909090909091,0.0,0.3418181818181818,0.0,0.4663636363636363,1.8333334850240135e-10,352409262250.4817,0.0
2426,0.004,5,60000000000,0,59999999993,66,6666666666.777778,0.0,0.0,0.2799999999999999,0.0,0.4814285714285714,0.0,0.6271428571428571,1.1666667631970995e-10,553785983007.3284,0.0
2427,0.004,5,60000000000,0,59999999994,67,7500000000.125,0.0,0.0,0.3183333333333333,0.0,0.5366666666666667,0.0,0.6833333333333332,1.000000082740371e-10,646083646687.5493,0.0
2428,0.004,5,60000000000,0,59999999998,69,15000000000.25,0.0,0.0,0.685,0.0,0.9,0.0,0.97,3.33333360913457e-11,1938250938210.648,0.0
2429,0.004,5,60000000000,0,59999999999,70,20000000000.33333,0.0,0.0,0.9,0.0,0.99,0.0,0.99,1.666666804567285e-11,3876501875495.296,0.0
2430,0.00042,5,60000000000,601269,42725652668,1,3.4733584338035053,3.471416190000688e-05,3.480704587235979e-05,3.490002883542807e-05,3.4671349283947584e-05,3.494277950992864e-05,3.4643191346015015e-05,3.496932233618932e-05,0.2879057888666666,9475.753908533989,6.961409174471958e-05
2431,0.00042,5,60000000000,554699,42725756658,2,3.473379343231278,3.2027148109860175e-05,3.2111334141700086e-05,3.219852522556875e-05,3.197943487671404e-05,3.224113143328672e-05,3.1953559358397515e-05,3.226770336416163e-05,0.2879040557,9475.805377584838,6.422266828340017e-05
2432,0.00042,5,60000000000,509046,42725854787,3,3.4733990744097145,2.938110938294333e-05,2.9468665090120195e-05,2.9556991312991807e-05,2.9341484846298542e-05,2.9594329774145567e-05,2.931731404103717e-05,2.962090185596728e-05,0.2879024202166667,9475.853946347084,5.893733018024039e-05
2433,0.00042,5,60000000000,477870,42725967384,4,3.473421715001187,2.7575328852788824e-05,2.766406725186885e-05,2.775338397566448e-05,2.7538394222978697e-05,2.7790809515743707e-05,2.7514546288384755e-05,2.781214269301574e-05,0.28790054359999995,9475.909676698313,5.53281345037377e-05
2434,0.00042,5,60000000000,436115,42726080245,5,3.4734444089730063,2.516374199748041e-05,2.52470201428234e-05,2.5330137351908757e-05,2.512638105050639e-05,2.5367476300401517e-05,2.5105216195905617e-05,2.5388809617056137e-05,0.2878986625833333,9475.965538446526,5.04940402856468e-05
2435,0.00042,5,60000000000,404724,42726205734,6,3.4734696425180327,2.335292662330705e-05,2.342994212896341e-05,2.3510352951195672e-05,2.3317266826130205e-05,2.354239512973947e-05,2.3295009411570352e-05,2.3563815438115395e-05,0.2878965711,9476.027651414237,4.685988425792682e-05
2436,0.00042,5,60000000000,379997,42726299331,7,3.4734884634032803,2.192251835645144e-05,2.199858659597802e-05,2.2075520313046823e-05,2.1888017932285263e-05,2.2110269091638156e-05,2.186717584367329e-05,2.213166057034214e-05,0.28789501115000005,9476.073979468274,4.399717319195604e-05
2437,0.00042,5,60000000000,336926,42726444911,8,3.4735177376579336,1.9429113941560312e-05,1.950530728990226e-05,1.95795774672566e-05,1.94011370718592e-05,1.9609030003076742e-05,1.938030291246666e-05,1.9630566391971982e-05,0.2878925848166667,9476.146038738272,3.901061457980452e-05
2438,0.00042,5,60000000000,293495,42726570434,9,3.4735429791055146,1.692368205648085e-05,1.699112494589368e-05,1.7059675895516947e-05,1.6896703048159463e-05,1.7086451122650207e-05,1.687570258622954e-05,1.7107871883280645e-05,0.2878904927666667,9476.208171158301,3.398224989178736e-05
2439,0.00042,5,60000000000,272071,42726667052,10,3.473562408290173,1.5686109381187622e-05,1.5750926634659808e-05,1.581576704521472e-05,1.5660603591348085e-05,1.5842527948937906e-05,1.5639391703572688e-05,1.586281992160208e-05,0.28788888246666666,9476.255996555727,3.1501853269319617e-05
2440,0.00042,5,60000000000,256650,42726762825,11,3.473581667765923,1.4794571938713625e-05,1.4858245585341475e-05,1.4923362505152424e-05,1.4769545940655446e-05,1.4947532844259692e-05,1.4749259644783405e-05,1.4966536809565924e-05,0.28788728625000004,9476.303404210663,2.971649117068295e-05
2441,0.00042,5,60000000000,243864,42726861878,12,3.47360158705809,1.4055652093163989e-05,1.4118106291838288e-05,1.418118631773192e-05,1.403150824639715e-05,1.420541468880405e-05,1.4011254254474605e-05,1.4224216136329464e-05,0.28788563536666667,9476.352436019308,2.8236212583676576e-05
2442,0.00042,5,60000000000,233523,42726980334,13,3.473625408541392,1.3459302107877309e-05,1.3519523772653593e-05,1.358109088833825e-05,1.3434397950508305e-05,1.3605304952126023e-05,1.3416316572379916e-05,1.3624164422346e-05,0.28788366109999997,9476.411073163696,2.7039047545307186e-05
2443,0.00042,5,60000000000,222429,42727134455,14,3.4736564027397856,1.281969800686016e-05,1.2877365334693223e-05,1.2934871716446282e-05,1.279611824825329e-05,1.2959085996289448e-05,1.2776745087550556e-05,1.2977931161218913e-05,0.2878810924166667,9476.487366115873,2.5754730669386446e-05
2444,0.00042,5,60000000000,209921,42727328918,15,3.473695510625402,1.2094265502322728e-05,1.2153360589304598e-05,1.2211973411559693e-05,1.2071515112522885e-05,1.22362313852113e-05,1.2053773212700606e-05,1.2252428069480449e-05,0.28787785136666666,9476.583631100986,2.4306721178609196e-05
2445,0.00042,5,60000000000,197945,42727470093,16,3.4737239024687683,1.1405603641199126e-05,1.1460104632372311e-05,1.1514352620654576e-05,1.1383556494541957e-05,1.1538350263283178e-05,1.1365354181291214e-05,1.155503919082026e-05,0.28787549845000004,9476.653518294737,2.2920209264744623e-05
2446,0.00042,5,60000000000,189959,42727617209,17,3.4737534896063256,1.0942556813787326e-05,1.0997845653292295e-05,1.1053941561524764e-05,1.0920645534690547e-05,1.1075710416728455e-05,1.0904071677831076e-05,1.1091907371334266e-05,0.2878730465166667,9476.726347733398,2.199569130658459e-05
2447,0.00042,5,60000000000,185201,42727805017,18,3.473791261221105,1.0668054070797424e-05,1.0722493590553048e-05,1.0778239834788228e-05,1.0646245030292103e-05,1.0799849711261216e-05,1.0629558095001966e-05,1.081619158328604e-05,0.28786991638333337,9476.819323456259,2.1444987181106096e-05
2448,0.00042,5,60000000000,179857,42728015816,19,3.4738336577238,1.035854005504108e-05,1.041322167065273e-05,1.046717783400212e-05,1.0338042699541648e-05,1.048888234669773e-05,1.032201790487698e-05,1.050518099524911e-05,0.28786640306666667,9476.92368345007,2.082644334130546e-05
2449,0.00042,5,60000000000,175424,42728227467,20,3.473876226624357,1.010337472118676e-05,1.0156687720662675e-05,1.0210345212864436e-05,1.0082547096267968e-05,1.023072528672932e-05,1.0066487945450063e-05,1.0247024135006883e-05,0.28786287555,9477.028467805301,2.031337544132535e-05
2450,0.00042,5,60000000000,171117,42728529275,21,3.47393693040881,9.854838230633656e-06,9.907494429661548e-06,9.96068735194524e-06,9.834558544810896e-06,9.981270428259951e-06,9.818449899262994e-06,9.9964839560587e-06,0.2878578454166667,9477.177891606021,1.9814988859323097e-05
2451,0.00042,5,60000000000,166946,42728756256,22,3.473982585353526,9.61361569908257e-06,9.666124945865391e-06,9.718270003473815e-06,9.593970327560446e-06,9.73876013176136e-06,9.577592236660171e-06,9.755289919901207e-06,0.2878540624,9477.290272331917,1.9332249891730783e-05
2452,0.00042,5,60000000000,162836,42729122041,23,3.4740561618516552,9.378137601603328e-06,9.428356820455953e-06,9.478981345860832e-06,9.358231259793942e-06,9.499152873957264e-06,9.341759601510251e-06,9.51556721031428e-06,0.2878479659833333,9477.471382621714,1.8856713640911905e-05
2453,0.00042,5,60000000000,158183,42729564874,24,3.474145240482328,9.10971315153186e-06,9.159178610494958e-06,9.209577456479426e-06,9.089858411480536e-06,9.229025721537572e-06,9.07364747076263e-06,9.245549335327153e-06,0.28784058543333335,9477.690651777306,1.8318357220989916e-05
2454,0.00042,5,60000000000,150429,42730244032,25,3.474281866242259,8.662963175462052e-06,8.710545781812868e-06,8.759190939367882e-06,8.642958839521224e-06,8.778748830088854e-06,8.627274194034518e-06,8.794013087469702e-06,0.2878292661333334,9478.026959315781,1.7421091563625735e-05
2455,0.00042,5,60000000000,144639,42731095242,26,3.474453118762814,8.328705382046326e-06,8.375690411576014e-06,8.422829475193982e-06,8.30976729624511e-06,8.442504145056446e-06,8.294127045529449e-06,8.457979359248952e-06,0.28781507930000005,9478.448501444249,1.6751380823152028e-05
2456,0.00042,5,60000000000,140583,42731664704,27,3.4745676966296304,8.094749007588415e-06,8.141085842395262e-06,8.188014511899827e-06,8.076092895434128e-06,8.206502686615428e-06,8.060712142428856e-06,8.222094230060983e-06,0.2878055882666667,9478.730537572521,1.6282171684790524e-05
2457,0.00042,5,60000000000,137589,42732166756,28,3.4746687176226163,7.921597809472105e-06,7.967936570606368e-06,8.014271857071912e-06,7.903101568774913e-06,8.033288718965347e-06,7.888232303107826e-06,8.047852792896707e-06,0.28779722073333336,9478.979203135314,1.5935873141212736e-05
